"Anatomical Structures, Cell Types and Biomarkers Table for Blood Vasculature",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Griffin Weber; Sujin Lee; Rajeev Malhotra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-2597-881X; 0000-0002-6692-6880; 0000-0003-0120-4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Marc Halushka; Avinash Boppana; Katherine S Gustilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-7112-7389; 0000-0003-0834-8274; 0000-0002-5574-4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Netter FH. Atlas of human anatomy. Philadelphia, PA: Saunders/Elsevier. 2006.; Gray H. Gray's Anatomy: The Anatomical Basis of Clinical Practice (40th ed.). Churchill-Livingstone, Elsevier. 2008.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM546.QZBB.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,AS/8,AS/8/LABEL,AS/8/ID,AS/9,AS/9/LABEL,AS/9/ID,AS/10,AS/10/LABEL,AS/10/ID,AS/11,AS/11/LABEL,AS/11/ID,AS/12,AS/12/LABEL,AS/12/ID,AS/13,AS/13/LABEL,AS/13/ID,AS/14,AS/14/LABEL,AS/14/ID,AS/15,AS/15/LABEL,AS/15/ID,AS/16,AS/16/LABEL,AS/16/ID,AS/17,AS/17/LABEL,AS/17/ID,AS/18,AS/18/LABEL,AS/18/ID,AS/19,AS/19/LABEL,AS/19/ID,AS/20,AS/20/LABEL,AS/20/ID,CT/1,CT/1/LABEL,CT/1/ID,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,FTU/1,FTU/1/LABEL,FTU/1/ID,FTU/1/NOTES,REF/1,REF/1/ID,REF/1/NOTES
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,medial superior segmental hepatic portal vein,Medial superior segmental branch of left portal vein,FMA:15428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,medial superior segmental hepatic portal vein,Medial superior segmental branch of left portal vein,FMA:15428,left medial hepatic portal vein #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,medial superior segmental hepatic portal vein,Medial superior segmental branch of left portal vein,FMA:15428,left medial hepatic portal vein #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior inferior segmental hepatic portal vein,Posterior inferior segmental branch of right portal vein,FMA:15424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior inferior segmental hepatic portal vein,Posterior inferior segmental branch of right portal vein,FMA:15424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior inferior segmental hepatic portal vein,Posterior inferior segmental branch of right portal vein,FMA:15424,right posterior hepatic portal vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior inferior segmental hepatic portal vein,Posterior inferior segmental branch of right portal vein,FMA:15424,right posterior hepatic portal vein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior inferior segmental hepatic portal vein,Posterior inferior segmental branch of right portal vein,FMA:15424,right posterior hepatic portal vein,,,right hepatic portal vein #2,Right portal vein,FMA:15414,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior inferior segmental hepatic portal vein,Posterior inferior segmental branch of right portal vein,FMA:15424,right posterior hepatic portal vein,,,right hepatic portal vein #2,Right portal vein,FMA:15414,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior superior segmental hepatic portal vein,Posterior superior segmental branch of right portal vein,FMA:15423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior superior segmental hepatic portal vein,Posterior superior segmental branch of right portal vein,FMA:15423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior superior segmental hepatic portal vein,Posterior superior segmental branch of right portal vein,FMA:15423,right posterior hepatic portal vein #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,posterior superior segmental hepatic portal vein,Posterior superior segmental branch of right portal vein,FMA:15423,right posterior hepatic portal vein #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,right portal vein of caudate lobe,Caudate lobe branch of right portal vein,FMA:82706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,right portal vein of caudate lobe,Caudate lobe branch of right portal vein,FMA:82706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,right portal vein of caudate lobe,Caudate lobe branch of right portal vein,FMA:82706,right hepatic portal vein #3,Right portal vein,FMA:15414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left hepatic vein,left hepatic vein,UBERON:0011955,segmental hepatic vein,,,central vein of liver,central vein of liver,UBERON:0006841,hepatic sinusoid,hepatic sinusoid,UBERON:0001281,hepatic portal venule,,,right portal vein of caudate lobe,Caudate lobe branch of right portal vein,FMA:82706,right hepatic portal vein #3,Right portal vein,FMA:15414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,"Garg S, Sahni D, Kumar H, Yadav TD, Aggarwal A, Gupta T. The segmental branching of the hepatic arteries in the liver: a cadaveric study. Anat Sci Int. 2019 Mar;94(2):216-223. doi: 10.1007/s12565-018-00475-x. Epub 2019 Jan 7. PMID: 30617459.",https://doi.org/10.1007/s12565-018-00475-x,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,https://en.wikipedia.org/wiki/Renal_vein,https://en.wikipedia.org/wiki/Renal_vein,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Renal_vein,https://en.wikipedia.org/wiki/Renal_vein,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,left inferior phrenic vein,Left inferior phrenic vein,FMA:68070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,https://en.wikipedia.org/wiki/Inferior_phrenic_vein,https://en.wikipedia.org/wiki/Inferior_phrenic_vein,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,left inferior phrenic vein,Left inferior phrenic vein,FMA:68070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Inferior_phrenic_vein,https://en.wikipedia.org/wiki/Inferior_phrenic_vein,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,left ovarian vein,Left ovarian vein,FMA:14347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,https://en.wikipedia.org/wiki/Ovarian_vein,https://en.wikipedia.org/wiki/Ovarian_vein,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,left ovarian vein,Left ovarian vein,FMA:14347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Ovarian_vein,https://en.wikipedia.org/wiki/Ovarian_vein,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,left suprarenal vein,left suprarenal vein,UBERON:0035483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,https://en.wikipedia.org/wiki/Suprarenal_veins,https://en.wikipedia.org/wiki/Suprarenal_veins,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,left suprarenal vein,left suprarenal vein,UBERON:0035483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Suprarenal_veins,https://en.wikipedia.org/wiki/Suprarenal_veins,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,left testicular vein,left testicular vein,UBERON:0000443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,https://en.wikipedia.org/wiki/Testicular_vein,https://en.wikipedia.org/wiki/Testicular_vein,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,left renal vein,left renal vein,UBERON:0001142,left testicular vein,left testicular vein,UBERON:0000443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Testicular_vein,https://en.wikipedia.org/wiki/Testicular_vein,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,lumbar vein,Set of lumbar veins,FMA:70889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blood vessel endothelial cell,blood vessel endothelial cell,CL:0000071,CDH5,CDH5,HGNC:1764,PECAM1,PECAM1,HGNC:8823,TEK,TEK,HGNC:11724,TIE1,TIE1,HGNC:11809,,,,,https://www.kenhub.com/en/library/anatomy/lumbar-veins,https://www.kenhub.com/en/library/anatomy/lumbar-veins,For AS
blood vasculature,blood vasculature,UBERON:0004537,right atrium,right cardiac atrium,UBERON:0002078,inferior vena cava,posterior vena cava,UBERON:0001072,lumbar vein,Set of lumbar veins,FMA:70889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endothelial cell of vein,vein endothelial cell,CL:0002543,,,,,,,,,,,,,,,,,https://www.kenhub.com/en/library/anatomy/lumbar-veins,https://www.kenhub.com/en/library/anatomy/lumbar-veins,For AS
